Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtFinSF1,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,GarageCars,GarageArea,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscVal,YrSold,SaleType,SaleCondition,SalePrice,BsmtQual_ord,BsmtCond_ord,BsmtExposure_ord,BsmtFinType1_ord,BsmtFinType2_ord,HasBsmt,GarageType_ord,GarageFinish_ord,GarageQual_ord,GarageCond_ord,GarageAge,HasGarage,HouseAge,RemodAge,MoSold_sin,MoSold_cos,HasMisc,FireplaceQu_ord,PoolHighOutlier,Alley_Grvl,Alley_Pave,HasFence,Fence_GdPrv,Fence_GdWo,Fence_MnPrv,Fence_MnWw
1264,70,RL,60.0,13515,Pave,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,2Story,6,6,Gambrel,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,PConc,0,0,764,764,GasA,Ex,Y,FuseA,1060,764,0,1824,0,0,1,0,3,1,TA,8,Typ,1,2,520,N,0,0,126,0,0,0,0,2007,WD,Normal,180500,2,3,1,1,1,1,2,,3,3,67.0,1,88,57,-0.4999999999999998,-0.8660254037844388,0,4,0,False,True,1,True,False,False,False
1265,120,RH,34.0,4060,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,TwnhsE,1Story,6,5,Gable,CompShg,MetalSd,MetalSd,None,0.0,Gd,TA,PConc,266,0,1139,1405,GasA,Ex,Y,SBrkr,1337,0,0,1337,1,0,2,0,2,1,Gd,5,Typ,0,2,511,Y,144,68,0,0,0,0,0,2008,COD,Abnorml,181000,3,3,1,6,1,1,4,,3,3,10.0,1,10,9,-0.8660254037844384,-0.5000000000000004,0,0,0,False,False,0,False,False,False,False
1266,160,FV,35.0,3735,Pave,Reg,Lvl,AllPub,FR3,Gtl,Somerst,Norm,Norm,TwnhsE,2Story,7,5,Hip,CompShg,MetalSd,MetalSd,BrkFace,218.0,Gd,TA,PConc,450,0,241,691,GasA,Ex,Y,SBrkr,713,739,0,1452,1,0,2,1,3,1,Gd,6,Typ,0,2,506,Y,0,34,0,0,0,0,0,2006,WD,Normal,183900,3,3,1,6,1,1,2,,3,3,7.0,1,7,7,1.0,6.123233995736766e-17,0,0,0,False,False,0,False,False,False,False
1267,190,RM,60.0,10120,Pave,IR1,Bnk,AllPub,Inside,Gtl,OldTown,Feedr,Norm,2fmCon,2.5Unf,7,4,Hip,CompShg,Wd Sdng,Wd Sdng,None,0.0,Fa,TA,CBlock,0,0,925,925,GasA,TA,N,FuseF,964,925,0,1889,0,0,1,1,4,2,TA,9,Typ,1,1,308,N,0,0,264,0,0,0,0,2007,WD,Normal,122000,2,3,1,1,1,1,2,,3,3,47.0,1,97,57,0.49999999999999994,0.8660254037844387,0,4,0,False,False,1,False,False,True,False
1268,20,RL,89.0,13214,Pave,IR1,HLS,AllPub,Inside,Gtl,Timber,Norm,Norm,1Fam,1Story,9,5,Hip,CompShg,Stucco,CmentBd,None,0.0,Ex,TA,PConc,0,0,2002,2002,GasA,Ex,Y,SBrkr,2018,0,0,2018,0,0,2,0,3,1,Ex,10,Typ,1,3,746,Y,144,76,0,0,0,0,0,2010,WD,Normal,378500,4,3,4,1,1,1,4,,3,3,1.0,1,2,1,0.49999999999999994,-0.8660254037844387,0,4,0,False,False,0,False,False,False,False
1269,50,RL,0.0,14100,Pave,IR1,Lvl,AllPub,Inside,Mod,Crawfor,Norm,Norm,1Fam,1.5Fin,8,9,Gable,CompShg,Stucco,Stucco,BrkFace,632.0,TA,Gd,CBlock,192,0,536,728,GasA,Ex,Y,SBrkr,1968,1479,0,3447,0,0,3,1,4,1,Gd,11,Typ,2,3,1014,Y,314,12,0,0,0,0,0,2008,WD,Normal,381000,2,3,2,3,1,1,5,,3,3,26.0,1,73,11,0.49999999999999994,-0.8660254037844387,0,4,0,False,False,1,False,True,False,False
1270,50,RL,78.0,11344,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Feedr,Norm,1Fam,1.5Fin,5,5,Gable,CompShg,MetalSd,MetalSd,BrkFace,180.0,TA,TA,CBlock,460,0,414,874,GasW,TA,Y,FuseA,874,650,0,1524,0,0,1,1,3,1,TA,7,Typ,0,1,315,Y,0,0,0,0,0,0,0,2007,WD,Normal,144000,2,3,1,4,1,1,4,,3,3,49.0,1,49,49,-0.4999999999999998,-0.8660254037844388,0,0,0,False,False,1,False,True,False,False
1271,40,RL,0.0,23595,Pave,Reg,Low,AllPub,Inside,Sev,ClearCr,Norm,Norm,1Fam,1Story,7,6,Shed,WdShake,Plywood,Plywood,None,0.0,Gd,TA,PConc,1258,0,74,1332,GasA,TA,Y,SBrkr,1332,192,0,1524,2,0,0,1,0,1,Gd,4,Typ,1,2,586,Y,268,0,0,0,0,0,0,2010,WD,Normal,260000,3,3,4,6,1,1,4,,3,3,31.0,1,31,31,0.8660254037844387,-0.49999999999999983,0,3,0,False,False,0,False,False,False,False
1272,20,RL,0.0,9156,Pave,IR1,Lvl,AllPub,Inside,Gtl,NWAmes,PosN,Norm,1Fam,1Story,6,7,Hip,CompShg,BrkFace,BrkFace,None,0.0,TA,TA,CBlock,0,0,1489,1489,GasA,Gd,Y,SBrkr,1489,0,0,1489,0,0,2,0,3,1,Gd,7,Typ,1,2,462,Y,0,0,0,0,0,0,0,2009,WD,Normal,185750,2,3,1,1,1,1,4,,3,3,41.0,1,41,41,-0.8660254037844384,-0.5000000000000004,0,4,0,False,False,0,False,False,False,False
1273,20,RL,0.0,13526,Pave,IR1,Lvl,AllPub,CulDSac,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,6,Hip,CompShg,HdBoard,Plywood,BrkFace,114.0,TA,TA,CBlock,560,375,0,935,GasA,TA,Y,SBrkr,935,0,0,935,1,0,1,0,3,1,TA,5,Typ,0,1,288,Y,180,0,0,0,0,0,0,2006,WD,Normal,137000,2,3,1,4,2,1,4,,3,3,41.0,1,41,41,-0.5000000000000004,0.8660254037844384,0,0,0,False,False,1,False,False,True,False
1274,80,RL,124.0,11512,Pave,IR1,Lvl,AllPub,Corner,Gtl,Edwards,Norm,Norm,1Fam,SLvl,6,7,Gable,CompShg,Plywood,Plywood,BrkFace,84.0,TA,TA,CBlock,719,0,300,1019,GasA,Gd,Y,SBrkr,1357,0,0,1357,1,0,1,0,2,1,Ex,5,Typ,1,1,312,Y,0,0,0,0,163,0,0,2008,WD,Normal,177000,2,3,3,5,1,1,6,,3,3,49.0,1,49,2,0.49999999999999994,-0.8660254037844387,0,4,0,False,False,1,True,False,False,False
1275,50,RL,53.0,5362,Pave,Reg,Lvl,AllPub,Corner,Gtl,Crawfor,Norm,Norm,1Fam,1.5Fin,5,6,Gable,CompShg,Wd Sdng,Wd Shng,None,0.0,TA,TA,PConc,0,0,661,661,GasA,Ex,Y,SBrkr,661,589,0,1250,0,0,2,0,3,1,TA,8,Typ,1,2,552,Y,242,0,81,0,0,0,0,2007,WD,Normal,139000,2,3,1,1,1,1,2,,3,3,22.0,1,97,4,-0.5000000000000004,0.8660254037844384,0,4,0,False,False,0,False,False,False,False
1276,90,RL,95.0,11345,Pave,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Feedr,Norm,Duplex,2Story,5,5,Gable,Roll,AsbShng,AsbShng,Stone,567.0,TA,TA,CBlock,220,0,708,928,GasA,Gd,Y,FuseA,928,992,0,1920,0,0,2,0,4,2,TA,10,Typ,0,2,400,Y,0,0,0,0,0,0,0,2007,WD,Normal,137000,2,3,1,3,1,1,2,,3,2,59.0,1,59,57,-0.4999999999999998,-0.8660254037844388,0,0,0,False,False,0,False,False,False,False
1277,60,RL,0.0,12936,Pave,IR1,Lvl,AllPub,CulDSac,Gtl,NWAmes,Norm,Norm,1Fam,2Story,6,6,Gable,CompShg,HdBoard,Plywood,None,0.0,TA,TA,CBlock,593,0,130,723,GasA,TA,Y,SBrkr,735,660,0,1395,0,1,1,1,3,1,TA,6,Typ,1,2,497,Y,294,116,0,0,0,0,0,2009,WD,Normal,162000,2,4,1,4,1,1,4,,3,3,37.0,1,37,37,-2.4492935982947064e-16,1.0,0,3,0,False,False,0,False,False,False,False
1278,80,RL,0.0,17871,Pave,IR1,Lvl,AllPub,CulDSac,Gtl,NWAmes,Norm,Norm,1Fam,SLvl,6,5,Gable,CompShg,HdBoard,HdBoard,BrkFace,359.0,TA,TA,CBlock,528,0,1152,1680,GasA,Fa,Y,SBrkr,1724,0,0,1724,1,0,1,1,3,1,TA,7,Typ,1,2,480,Y,0,0,0,0,0,0,0,2009,WD,Normal,197900,3,3,3,5,1,1,4,,3,3,42.0,1,42,33,1.2246467991473532e-16,-1.0,0,4,0,False,False,0,False,False,False,False
1279,60,RL,75.0,9473,Pave,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,8,5,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,804,0,324,1128,GasA,Ex,Y,SBrkr,1128,903,0,2031,1,0,2,1,3,1,Gd,7,Typ,1,2,577,Y,0,211,0,0,0,0,0,2008,WD,Normal,237000,3,3,1,6,1,1,4,,3,3,6.0,1,6,6,1.0,6.123233995736766e-17,0,4,0,False,False,0,False,False,False,False
1280,50,C (all),60.0,7500,Pave,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,1.5Fin,4,4,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,Gd,CBlock,0,0,698,698,GasA,TA,Y,FuseA,698,430,0,1128,0,0,1,0,2,1,TA,6,Typ,0,2,528,Y,30,0,164,0,0,0,0,2010,COD,Abnorml,68400,2,3,1,1,1,1,2,,3,3,30.0,1,90,60,0.8660254037844387,-0.49999999999999983,0,0,0,False,False,0,False,False,False,False
1281,20,RL,67.0,9808,Pave,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,Gable,CompShg,VinylSd,VinylSd,BrkFace,110.0,Gd,TA,PConc,788,0,785,1573,GasA,Ex,Y,SBrkr,1573,0,0,1573,1,0,2,0,3,1,Gd,6,Typ,0,2,544,Y,0,72,0,0,0,0,0,2009,WD,Normal,227000,3,3,1,6,1,1,4,,3,3,7.0,1,7,7,1.0,6.123233995736766e-17,0,0,0,False,False,0,False,False,False,False
1282,20,RL,50.0,8049,Pave,IR1,Lvl,AllPub,CulDSac,Gtl,Timber,Norm,Norm,1Fam,1Story,7,5,Hip,CompShg,HdBoard,HdBoard,BrkFace,54.0,TA,TA,CBlock,1053,0,256,1309,GasA,TA,Y,SBrkr,1339,0,0,1339,1,0,2,0,2,1,TA,6,Typ,1,2,484,Y,0,58,0,0,90,0,0,2006,WD,Normal,180000,3,3,1,5,1,1,4,,4,4,16.0,1,16,16,-0.4999999999999998,-0.8660254037844388,0,3,0,False,False,0,False,False,False,False
1283,20,RL,61.0,8800,Pave,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,5,7,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,CBlock,532,144,364,1040,GasA,TA,Y,SBrkr,1040,0,0,1040,0,0,2,0,3,1,Gd,5,Typ,0,2,484,Y,0,0,0,0,288,0,0,2009,WD,Normal,150500,3,3,2,2,3,1,2,,3,3,32.0,1,32,1,-1.0,-1.8369701987210297e-16,0,0,0,False,False,0,False,False,False,False
1284,90,RL,94.0,9400,Pave,Reg,Low,AllPub,Corner,Gtl,Mitchel,Norm,Norm,Duplex,2Story,6,5,Mansard,CompShg,MetalSd,Wd Shng,None,0.0,TA,TA,CBlock,0,0,912,912,GasA,TA,Y,SBrkr,912,912,0,1824,0,0,2,2,4,2,TA,8,Typ,0,0,0,Y,128,0,0,0,0,0,0,2010,WD,Normal,139000,2,3,3,1,1,1,0,0.0,0,0,0.0,0,39,39,0.8660254037844387,-0.49999999999999983,0,0,0,False,False,0,False,False,False,False
1285,50,RL,50.0,9638,Pave,Reg,Lvl,AllPub,Inside,Gtl,SWISU,Feedr,Norm,1Fam,1.5Fin,6,7,Gable,CompShg,Wd Sdng,Wd Shng,None,0.0,TA,TA,PConc,0,0,804,804,GasA,Ex,Y,SBrkr,1699,748,0,2447,0,0,2,0,4,1,Gd,10,Min2,1,1,336,Y,272,0,42,0,116,0,0,2010,WD,Normal,169000,2,3,1,1,1,1,2,,3,3,41.0,1,91,20,1.0,6.123233995736766e-17,0,4,0,False,False,0,False,False,False,False
1286,50,RM,50.0,6000,Pave,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,6,6,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,Fa,CBlock,0,0,780,780,GasA,Ex,Y,FuseF,825,587,0,1412,0,0,1,0,4,1,TA,6,Typ,1,1,280,Y,45,0,0,0,0,0,0,2009,WD,Normal,132500,2,3,1,1,1,1,2,,3,3,70.0,1,70,59,0.49999999999999994,-0.8660254037844387,0,4,0,False,False,0,False,False,False,False
1287,20,RL,0.0,9790,Pave,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Feedr,Norm,1Fam,1Story,6,5,Hip,CompShg,HdBoard,HdBoard,BrkFace,451.0,TA,TA,CBlock,569,81,678,1328,GasA,TA,Y,SBrkr,1328,0,0,1328,1,0,1,1,3,1,TA,6,Typ,2,2,528,Y,0,26,0,0,0,0,0,2010,WD,Normal,143000,2,3,1,5,3,1,4,,3,3,47.0,1,47,47,1.2246467991473532e-16,-1.0,0,4,0,False,False,0,False,False,False,False
1288,20,RL,0.0,36500,Pave,IR1,Low,AllPub,Inside,Mod,ClearCr,Norm,Norm,1Fam,1Story,5,5,Gable,CompShg,Wd Sdng,Wd Sdng,BrkCmn,621.0,TA,Gd,CBlock,812,0,812,1624,GasA,Fa,Y,SBrkr,1582,0,0,1582,0,1,2,0,4,1,TA,7,Typ,0,2,390,N,168,198,0,0,0,0,0,2006,WD,Normal,190000,2,3,3,3,1,1,4,,3,3,42.0,1,42,42,1.2246467991473532e-16,-1.0,0,0,0,False,False,0,False,False,False,False
1289,120,RL,40.0,5664,Pave,IR1,Lvl,AllPub,Inside,Gtl,StoneBr,Norm,Norm,TwnhsE,1Story,8,5,Gable,CompShg,CemntBd,CmentBd,None,0.0,Gd,TA,PConc,1158,0,343,1501,GasA,Ex,Y,SBrkr,1659,0,0,1659,1,0,2,0,2,1,Ex,5,Typ,1,2,499,Y,212,59,0,0,0,0,0,2009,WD,Normal,278000,3,3,1,6,1,1,4,,3,3,9.0,1,9,9,-0.8660254037844386,0.5000000000000001,0,5,0,False,False,0,False,False,False,False
1290,60,RL,86.0,11065,Pave,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,2Story,8,5,Gable,CompShg,VinylSd,VinylSd,Stone,788.0,Gd,TA,PConc,0,0,1085,1085,GasA,Ex,Y,SBrkr,1120,850,0,1970,0,0,2,1,3,1,Ex,8,Typ,1,3,753,Y,177,74,0,0,0,0,0,2006,New,Partial,281000,3,3,2,1,1,1,5,,3,3,0.0,0,0,0,-0.8660254037844386,0.5000000000000001,0,4,0,False,False,0,False,False,False,False
1291,80,RL,0.0,14112,Pave,IR1,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,SLvl,5,7,Hip,CompShg,Wd Sdng,HdBoard,BrkFace,86.0,TA,TA,PConc,1014,0,138,1152,GasA,TA,Y,SBrkr,1152,0,0,1152,1,0,1,0,3,1,TA,6,Typ,1,2,484,Y,227,0,0,0,0,0,0,2010,WD,Normal,180500,2,3,3,6,1,1,4,,3,3,46.0,1,46,46,0.8660254037844387,-0.49999999999999983,0,4,0,False,False,0,False,False,False,False
1292,160,RM,21.0,1680,Pave,Reg,Lvl,AllPub,Inside,Gtl,BrDale,Norm,Norm,Twnhs,2Story,5,7,Gable,CompShg,CemntBd,CmentBd,BrkFace,268.0,TA,TA,CBlock,231,0,399,630,GasA,TA,Y,SBrkr,630,672,0,1302,0,0,2,1,3,1,TA,6,Typ,0,1,264,Y,185,0,0,0,0,0,0,2009,WD,Normal,119500,2,3,1,5,1,1,2,,3,3,37.0,1,37,37,0.8660254037844386,0.5000000000000001,0,0,0,False,False,0,False,False,False,False
1293,70,RM,60.0,6600,Pave,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Norm,Norm,1Fam,2Story,5,4,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,Stone,0,0,994,994,GasA,TA,N,SBrkr,1378,994,0,2372,0,0,2,0,4,2,TA,11,Min2,0,1,432,Y,0,287,0,0,0,0,0,2009,WD,Normal,107500,2,3,1,1,1,1,4,,3,3,24.0,1,117,44,-2.4492935982947064e-16,1.0,0,0,0,False,False,0,False,False,False,False
1294,60,RL,78.0,10140,Pave,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,2Story,7,5,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,PConc,194,0,638,832,GasA,TA,Y,SBrkr,832,832,0,1664,0,0,2,1,4,1,TA,8,Typ,1,2,528,Y,0,28,0,0,259,0,0,2006,WD,Normal,162900,3,3,1,6,1,1,4,,3,3,30.0,1,30,30,1.0,6.123233995736766e-17,0,3,0,False,False,1,False,True,False,False
1295,20,RL,60.0,8172,Pave,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,5,7,Hip,CompShg,WdShing,Plywood,None,0.0,TA,TA,CBlock,167,0,697,864,GasA,TA,Y,SBrkr,864,0,0,864,1,0,1,0,2,1,TA,5,Typ,0,2,572,N,0,0,0,0,0,0,0,2006,WD,Normal,115000,2,3,1,3,1,1,2,,3,3,49.0,1,51,16,0.8660254037844387,-0.49999999999999983,0,0,0,False,False,0,False,False,False,False
1296,20,RL,70.0,8400,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Feedr,Norm,1Fam,1Story,5,5,Hip,CompShg,HdBoard,HdBoard,BrkFace,168.0,TA,TA,CBlock,1016,0,36,1052,GasA,Gd,Y,SBrkr,1052,0,0,1052,1,0,1,1,3,1,TA,5,Typ,0,1,288,Y,356,0,0,0,0,0,0,2006,WD,Normal,138500,2,3,3,4,1,1,4,,3,3,38.0,1,38,38,-0.5000000000000004,0.8660254037844384,0,0,0,False,False,1,False,True,False,False
1297,20,RL,80.0,8700,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,6,Hip,CompShg,MetalSd,MetalSd,BrkFace,148.0,TA,Gd,CBlock,776,0,344,1120,GasA,Gd,Y,SBrkr,1128,0,0,1128,1,0,2,0,3,1,TA,6,Typ,0,2,525,Y,192,20,123,0,0,0,0,2008,WD,Normal,155000,2,3,2,5,1,1,4,,3,3,45.0,1,45,45,-2.4492935982947064e-16,1.0,0,0,0,False,False,1,False,False,True,False
1298,180,RM,35.0,3675,Pave,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,TwnhsE,SFoyer,6,5,Gable,CompShg,VinylSd,VinylSd,BrkFace,82.0,TA,TA,PConc,547,0,0,547,GasA,Gd,Y,SBrkr,1072,0,0,1072,1,0,2,0,2,1,TA,5,Typ,0,2,525,Y,0,44,0,0,0,0,0,2006,New,Partial,140000,3,3,4,6,1,1,6,,3,3,1.0,1,1,0,1.2246467991473532e-16,-1.0,0,0,0,False,False,0,False,False,False,False
1299,60,RL,313.0,63887,Pave,IR3,Bnk,AllPub,Corner,Gtl,Edwards,Feedr,Norm,1Fam,2Story,10,5,Hip,ClyTile,Stucco,Stucco,Stone,796.0,Ex,TA,PConc,5644,0,466,6110,GasA,Ex,Y,SBrkr,4692,950,0,5642,2,0,2,1,3,1,Ex,12,Typ,3,2,1418,Y,214,292,0,0,0,480,0,2008,New,Partial,160000,4,3,4,6,1,1,4,,3,3,0.0,0,0,0,0.49999999999999994,0.8660254037844387,0,4,1,False,False,0,False,False,False,False
1300,20,RL,75.0,7500,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,7,Hip,CompShg,BrkFace,BrkFace,None,0.0,TA,TA,CBlock,340,906,0,1246,GasA,Ex,Y,SBrkr,1246,0,0,1246,1,0,1,1,3,1,Gd,6,Typ,0,1,305,Y,218,0,0,0,0,0,0,2010,WD,Normal,154000,2,3,1,2,3,1,4,,3,3,51.0,1,51,16,0.49999999999999994,-0.8660254037844387,0,0,0,False,False,1,True,False,False,False
1301,60,RL,0.0,10762,Pave,IR1,Lvl,AllPub,CulDSac,Gtl,Gilbert,Norm,Norm,1Fam,2Story,7,5,Gable,CompShg,VinylSd,VinylSd,None,344.0,Gd,TA,PConc,694,0,284,978,GasA,Ex,Y,SBrkr,1005,978,0,1983,0,0,2,1,3,1,Gd,9,Typ,1,2,490,Y,0,0,0,0,0,0,0,2009,WD,Normal,225000,3,3,1,6,1,1,4,,3,3,10.0,1,10,10,0.49999999999999994,-0.8660254037844387,0,3,0,False,False,0,False,False,False,False
1302,70,RL,0.0,7500,Pave,IR1,Bnk,AllPub,Inside,Gtl,Crawfor,Norm,Norm,1Fam,2Story,6,7,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,CBlock,547,0,224,771,GasA,Fa,Y,SBrkr,753,741,0,1494,0,0,1,0,3,1,Gd,7,Typ,2,1,213,P,0,0,0,0,224,0,0,2009,WD,Normal,177500,2,3,1,4,1,1,4,,3,3,67.0,1,67,59,-0.5000000000000004,0.8660254037844384,0,4,0,False,False,0,False,False,False,False
1303,60,RL,92.0,10120,Pave,Reg,Lvl,AllPub,Inside,Gtl,NoRidge,Norm,Norm,1Fam,2Story,8,5,Hip,CompShg,VinylSd,VinylSd,BrkFace,391.0,Gd,TA,PConc,740,0,425,1165,GasA,Ex,Y,SBrkr,1203,1323,0,2526,1,0,2,1,4,1,Gd,8,Typ,1,3,844,Y,309,78,0,0,0,0,0,2006,WD,Normal,290000,3,3,1,6,1,1,4,,3,3,12.0,1,12,12,-2.4492935982947064e-16,1.0,0,3,0,False,False,0,False,False,False,False
1304,20,RL,73.0,8688,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,7,5,Gable,CompShg,VinylSd,VinylSd,BrkFace,228.0,Gd,TA,PConc,0,0,1616,1616,GasA,Ex,Y,SBrkr,1616,0,0,1616,0,0,2,0,3,1,Gd,7,Typ,0,3,834,Y,208,59,0,0,0,0,0,2006,WD,Normal,232000,3,3,3,1,1,1,4,,3,3,1.0,1,1,1,0.8660254037844387,-0.49999999999999983,0,0,0,False,False,0,False,False,False,False
1305,160,RM,32.0,3363,Pave,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,TwnhsE,2Story,7,5,Gable,CompShg,VinylSd,VinylSd,Stone,117.0,Gd,TA,PConc,0,0,976,976,GasA,Ex,Y,SBrkr,976,732,0,1708,0,0,2,0,3,1,Gd,7,Maj1,0,2,380,Y,0,40,0,0,0,0,0,2006,WD,Normal,130000,3,3,1,1,1,1,2,,3,3,2.0,1,2,2,0.8660254037844387,-0.49999999999999983,0,0,0,False,False,0,False,False,False,False
1306,20,RL,108.0,13173,Pave,IR1,Lvl,AllPub,Corner,Gtl,NridgHt,Norm,Norm,1Fam,1Story,9,5,Hip,CompShg,VinylSd,VinylSd,Stone,300.0,Gd,TA,PConc,1572,0,80,1652,GasA,Ex,Y,SBrkr,1652,0,0,1652,1,0,2,0,2,1,Ex,6,Typ,2,2,840,Y,404,102,0,0,0,0,0,2009,WD,Normal,325000,4,3,1,6,1,1,4,,3,3,3.0,1,3,2,-0.5000000000000004,0.8660254037844384,0,5,0,False,False,0,False,False,False,False
1307,120,RL,48.0,6955,Pave,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,TwnhsE,1Story,7,5,Gable,CompShg,VinylSd,VinylSd,Stone,94.0,Gd,TA,PConc,0,0,1368,1368,GasA,Ex,Y,SBrkr,1368,0,0,1368,0,0,2,0,2,1,Gd,6,Typ,1,2,474,Y,132,35,0,0,0,0,0,2006,New,Partial,202500,3,3,1,1,1,1,4,,3,3,1.0,1,1,0,-1.0,-1.8369701987210297e-16,0,4,0,False,False,0,False,False,False,False
1308,20,RL,60.0,8072,Pave,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,5,5,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,Gd,PConc,746,0,244,990,GasA,Ex,Y,SBrkr,990,0,0,990,1,0,1,0,3,1,TA,5,Typ,0,2,480,Y,0,64,0,0,0,0,0,2009,WD,Normal,138000,3,4,1,5,1,1,2,,3,3,9.0,1,15,14,0.49999999999999994,-0.8660254037844387,0,0,0,False,False,0,False,False,False,False
1309,20,RM,100.0,12000,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1Story,5,7,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,144,608,172,924,GasA,Ex,Y,SBrkr,1122,0,0,1122,1,0,1,0,2,1,Gd,6,Typ,0,2,528,Y,0,36,0,0,0,0,0,2008,WD,Normal,147000,2,3,1,6,5,1,4,,3,3,60.0,1,60,3,0.49999999999999994,-0.8660254037844387,0,0,0,False,False,1,False,True,False,False
1310,20,RL,0.0,7153,Pave,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,1Story,6,5,Gable,CompShg,HdBoard,HdBoard,BrkFace,88.0,TA,TA,CBlock,1200,0,78,1278,GasA,Gd,Y,SBrkr,1294,0,0,1294,1,0,2,0,3,1,Gd,6,Typ,0,2,496,Y,112,51,0,0,0,0,0,2008,WD,Normal,179200,3,3,1,6,1,1,4,,3,3,17.0,1,17,17,1.2246467991473532e-16,-1.0,0,0,0,False,False,1,False,True,False,False
1311,20,RL,100.0,17500,Pave,Reg,Lvl,AllPub,Inside,Gtl,Crawfor,PosA,Norm,1Fam,1Story,7,8,Gable,CompShg,BrkFace,HdBoard,None,0.0,Gd,Gd,PConc,1406,0,496,1902,GasA,TA,Y,SBrkr,1902,0,0,1902,1,0,2,0,3,1,Ex,7,Typ,2,2,567,Y,0,207,162,0,0,0,0,2010,WD,Normal,335000,3,3,3,6,1,1,4,,3,3,51.0,1,51,8,0.49999999999999994,-0.8660254037844387,0,3,0,False,False,0,False,False,False,False
1312,20,RL,68.0,8814,Pave,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,Gable,CompShg,VinylSd,VinylSd,BrkFace,80.0,Gd,TA,PConc,925,0,349,1274,GasA,Ex,Y,SBrkr,1274,0,0,1274,1,0,2,0,3,1,Gd,6,Typ,0,2,508,Y,264,98,0,0,0,0,0,2007,New,Partial,203000,3,3,1,6,1,1,4,,3,3,2.0,1,2,0,0.49999999999999994,0.8660254037844387,0,0,0,False,False,0,False,False,False,False
